log name,loss,perplexity,bits per word,trainable paramters,total paramters
log_stats_model_1008398_2020-04-23_08-30-41_999926849.json,4.876049745,131.1117149,7.034652787,10976400,10976400
log_stats_model_1001912_2020-04-12_23-21-43_999914824.json,4.773491128,118.3316326,6.886691978,9214800,9214800
log_stats_model_1008379_2020-04-19_02-18-47_999930068.json,5.00892654,149.7439057,7.226353479,11016400,11016400
log_stats_model_1009796_2020-04-20_19-13-42_999939896.json,4.878663295,131.45483,7.038423341,8333200,8333200
log_stats_model_1000764_2020-04-21_09-50-43_999919614.json,nan,nan,nan,8333200,8333200
log_stats_model_1000446_2020-04-11_14-51-47_999965171.json,4.845750531,127.1987127,6.99094026,5731600,5731600
log_stats_model_1005039_2020-04-23_14-19-47_999974372.json,5.120697318,167.4520962,7.387604626,7453200,7453200
log_stats_model_1010621_2020-04-15_00-31-53_999954247.json,4.841943833,126.7154262,6.985448357,11816400,11816400
log_stats_model_1005478_2020-04-23_22-56-09_999964890.json,5.072925753,159.640714,7.318684826,13578000,13578000
log_stats_model_1001694_2020-04-19_00-05-44_999974034.json,4.832302056,125.4995354,6.971538213,7453200,7453200
log_stats_model_1009451_2020-04-24_02-44-47_999965742.json,nan,nan,nan,11016400,11016400
log_stats_model_1004719_2020-04-24_01-29-17_999948837.json,4.687784139,108.6122434,6.763042931,11856400,11856400
log_stats_model_1012027_2020-04-19_18-59-23_999960803.json,nan,nan,nan,10134800,10134800
log_stats_model_1013814_2020-04-21_20-40-52_999907740.json,4.755257912,116.193617,6.860387008,10094800,10094800
log_stats_model_1008993_2020-04-14_15-47-02_999931498.json,4.717084274,111.8416771,6.805314089,9214800,9214800
log_stats_model_1000660_2020-04-14_08-14-56_999937390.json,nan,nan,nan,10974800,10974800
log_stats_model_1003672_2020-04-20_22-07-24_999985753.json,4.651919467,104.7859258,6.711301145,11816400,11816400
log_stats_model_1007557_2020-04-20_07-28-20_999988159.json,4.86321103,129.4391686,7.016130436,16179600,16179600
log_stats_model_1001112_2020-04-18_07-36-16_999907127.json,4.635213611,103.0499283,6.68719969,11776400,11776400
log_stats_model_1005270_2020-04-19_12-50-05_999975506.json,6.475093508,648.779891,9.341585294,10976400,10976400
log_stats_model_1009169_2020-04-15_07-58-13_999905988.json,nan,nan,nan,8373200,8373200
log_stats_model_1013125_2020-04-18_13-58-33_999974179.json,4.905019223,134.9655044,7.076446909,13658000,13658000
log_stats_model_1007917_2020-04-11_12-54-03_999927439.json,4.908496449,135.4356269,7.081463486,7453200,7453200
log_stats_model_1004967_2020-04-22_01-27-44_999942811.json,nan,nan,nan,7493200,7493200
log_stats_model_1012860_2020-04-22_06-25-59_999991463.json,6.228002456,506.7422317,8.985108257,11016400,11016400
log_stats_model_1010664_2020-04-13_07-22-43_999928775.json,5.02732301,152.52416,7.252893975,11816400,11816400
log_stats_model_1006793_2020-04-22_16-49-56_999923349.json,4.828295661,124.9977405,6.965758207,16179600,16179600
log_stats_model_1006181_2020-04-21_17-08-29_999959395.json,nan,nan,nan,9254800,9254800
log_stats_model_1005898_2020-04-14_10-26-46_999931292.json,4.892432055,133.277318,7.058287464,9214800,9214800
log_stats_model_1008753_2020-04-22_07-15-39_999944069.json,nan,nan,nan,11816400,11816400
log_stats_model_1012024_2020-04-18_20-43-04_999980280.json,4.707119247,110.7327064,6.790937595,14418000,14418000
log_stats_model_1009371_2020-04-14_05-07-40_999964297.json,nan,nan,nan,9214800,9214800
log_stats_model_1010988_2020-04-22_17-15-07_999928591.json,6.464894711,642.1967439,9.32687154,11016400,11016400
log_stats_model_1009888_2020-04-16_14-02-25_999934688.json,4.719067324,112.0636848,6.808175025,9213200,9213200
log_stats_model_1003676_2020-04-17_20-16-29_999981070.json,nan,nan,nan,7453200,7453200
log_stats_model_1002635_2020-04-17_11-26-13_999917822.json,4.832383832,125.5097986,6.97165619,7493200,7493200
log_stats_model_1008962_2020-04-23_02-39-56_999924051.json,4.625878491,102.092421,6.673731959,11856400,11856400
log_stats_model_1004247_2020-04-15_02-14-28_999949967.json,4.753553372,115.9957291,6.857927876,5731600,5731600
log_stats_model_1004679_2020-04-18_05-24-38_999991549.json,4.649318954,104.5137827,6.707549399,7453200,7453200
log_stats_model_1002412_2020-04-19_10-27-39_999929015.json,4.945309241,140.5142969,7.134573117,9254800,9254800
log_stats_model_1008968_2020-04-18_13-53-59_999943899.json,4.607168549,100.2000362,6.646739219,15339600,15339600
log_stats_model_1001448_2020-04-23_23-49-17_999936979.json,4.736652856,114.0518142,6.833545585,12698000,12698000
log_stats_model_1013589_2020-04-14_23-24-15_999988426.json,nan,nan,nan,11816400,11816400
log_stats_model_1003268_2020-04-16_05-39-23_999903008.json,4.867374753,129.9792411,7.022137419,11816400,11816400
log_stats_model_1010586_2020-04-11_11-57-32_999969811.json,4.660283061,105.6659878,6.723367261,12698000,12698000
log_stats_model_1006862_2020-04-17_12-35-48_999993343.json,4.843579931,126.9229147,6.987808747,9174800,9174800
log_stats_model_1001798_2020-04-17_22-10-55_999905592.json,6.476459392,649.6666545,9.343555847,7493200,7493200
log_stats_model_1010132_2020-04-16_06-21-55_999907482.json,4.772256203,118.1855921,6.884910358,10094800,10094800
log_stats_model_1008163_2020-04-18_23-38-24_999924659.json,nan,nan,nan,10134800,10134800
log_stats_model_1008522_2020-04-21_01-12-05_999998105.json,4.959522136,142.5256718,7.155077991,9254800,9254800
log_stats_model_1002909_2020-04-22_01-38-27_999990635.json,4.778446531,118.9194688,6.893841113,10094800,10094800
log_stats_model_1013835_2020-04-10_22-05-50_999952953.json,4.903812149,134.8026894,7.074705469,9214800,9214800
log_stats_model_1002116_2020-04-11_05-13-41_999918328.json,6.457144432,637.2387771,9.31569025,8333200,8333200
log_stats_model_1007657_2020-04-20_01-52-47_999930190.json,4.74908388,115.478444,6.851479763,11816400,11816400
log_stats_model_1011539_2020-04-24_15-18-39_999911652.json,nan,nan,nan,10094800,10094800
log_stats_model_1003009_2020-04-20_04-44-22_999922009.json,6.21869252,502.0463872,8.97167686,10094800,10094800
log_stats_model_1010477_2020-04-11_05-42-50_999948144.json,6.324392967,558.0189748,9.12417037,7493200,7493200
log_stats_model_1002956_2020-04-18_10-23-54_999911870.json,5.166504499,175.3010004,7.453690419,12698000,12698000
log_stats_model_1009152_2020-04-16_01-15-28_999984375.json,6.462088279,640.396989,9.322822714,11016400,11016400
log_stats_model_1008604_2020-04-15_11-24-13_999924529.json,6.532176194,686.8913949,9.423938201,10134800,10134800
log_stats_model_1012819_2020-04-18_13-11-21_999982038.json,5.106751081,165.1329787,7.367484459,14458000,14458000
log_stats_model_1013800_2020-04-10_18-04-04_999906954.json,nan,nan,nan,9254800,9254800
log_stats_model_1012884_2020-04-22_19-02-21_999914047.json,nan,nan,nan,12736400,12736400
log_stats_model_1010295_2020-04-10_19-21-31_999985039.json,4.703896532,110.3764209,6.786288199,7493200,7493200
log_stats_model_1002607_2020-04-18_05-00-27_999911926.json,4.864013968,129.543142,7.017288831,10936400,10936400
log_stats_model_1007022_2020-04-18_13-06-13_999949346.json,5.512285251,247.7165753,7.952546596,8373200,8373200
log_stats_model_1003482_2020-04-15_18-59-44_999909233.json,5.032412038,153.3023382,7.260235891,5731600,5731600
log_stats_model_1009012_2020-04-19_20-54-35_999981165.json,6.412255148,609.2661184,9.250928703,9254800,9254800
log_stats_model_1004167_2020-04-14_17-17-44_999946871.json,nan,nan,nan,7453200,7453200
log_stats_model_1003066_2020-04-18_18-29-56_999960918.json,4.82892616,125.0765763,6.966667825,7453200,7453200
log_stats_model_1009227_2020-04-18_23-14-51_999984739.json,4.877728805,131.3320442,7.037075157,9214800,9214800
log_stats_model_1012190_2020-04-17_22-12-37_999928864.json,6.213362907,499.3777916,8.963987853,13618000,13618000
log_stats_model_1009097_2020-04-22_14-38-19_999962231.json,nan,nan,nan,7453200,7453200
log_stats_model_1009120_2020-04-23_10-13-54_999945522.json,4.754370236,116.0905205,6.859106362,8373200,8373200
log_stats_model_1012803_2020-04-20_06-02-22_999952220.json,5.092291082,162.7623371,7.346623091,9254800,9254800
log_stats_model_1007785_2020-04-11_14-16-46_999984268.json,4.789672852,120.2620187,6.91003727,10936400,10936400
log_stats_model_1007606_2020-04-14_00-14-15_999966429.json,4.710786394,111.139525,6.796228169,9254800,9254800
log_stats_model_1003351_2020-04-20_21-36-28_999964638.json,4.879350384,131.5451823,7.039414602,10936400,10936400
log_stats_model_1012177_2020-04-24_19-43-57_999930386.json,4.785556238,119.767964,6.904098252,10094800,10094800
log_stats_model_1010152_2020-04-13_17-52-36_999935088.json,4.75438742,116.0925155,6.859131154,11016400,11016400
log_stats_model_1010961_2020-04-13_04-35-50_999976009.json,nan,nan,nan,8373200,8373200
log_stats_model_1002596_2020-04-24_16-27-58_999903478.json,5.113174587,166.1971255,7.376751619,7453200,7453200
log_stats_model_1010486_2020-04-14_20-50-59_999962690.json,nan,nan,nan,9254800,9254800
log_stats_model_1009610_2020-04-16_11-19-43_999931242.json,4.730216017,113.3200388,6.82425919,16259600,16259600
log_stats_model_1008538_2020-04-13_09-00-55_999963134.json,5.0099671,149.8998044,7.227854691,11856400,11856400
log_stats_model_1002800_2020-04-23_16-34-21_999932057.json,4.799747208,121.4797045,6.924571494,7493200,7493200
log_stats_model_1012993_2020-04-14_10-27-57_999940685.json,6.462020726,640.3537294,9.322725255,12778000,12778000
log_stats_model_1008546_2020-04-15_02-52-45_999980288.json,nan,nan,nan,7453200,7453200
log_stats_model_1007460_2020-04-19_06-44-37_999996032.json,nan,nan,nan,13578000,13578000
log_stats_model_1004796_2020-04-21_05-54-58_999956130.json,6.457176431,637.2591685,9.315736415,5731600,5731600
log_stats_model_1006389_2020-04-21_10-33-14_999978535.json,4.640313306,103.5767937,6.694556995,11856400,11856400
log_stats_model_1008349_2020-04-11_10-01-50_999930642.json,6.320375905,555.7818746,9.118374975,10134800,10134800
log_stats_model_1003049_2020-04-17_02-26-42_999948365.json,nan,nan,nan,7493200,7493200
log_stats_model_1000954_2020-04-16_03-54-30_999929909.json,4.819540376,123.9081265,6.953126999,9214800,9214800
log_stats_model_1002963_2020-04-14_17-10-38_999931274.json,5.007234147,149.4906946,7.223911873,8333200,8333200
log_stats_model_1008936_2020-04-23_19-59-16_999923044.json,4.722061009,112.3996709,6.812494001,8333200,8333200
log_stats_model_1006868_2020-04-20_16-30-41_999991227.json,4.908847253,135.4831466,7.081969589,12696400,12696400
log_stats_model_1003495_2020-04-13_20-29-25_999971239.json,5.164726183,174.9895369,7.451124852,9214800,9214800
log_stats_model_1000437_2020-04-20_19-14-55_999909873.json,6.457217318,637.285225,9.315795403,9254800,9254800
log_stats_model_1001297_2020-04-24_16-21-30_999988021.json,4.67111769,106.8170641,6.738998327,11816400,11816400
log_stats_model_1002411_2020-04-20_09-14-32_999971425.json,4.728669398,113.1449113,6.822027891,10094800,10094800
log_stats_model_1009151_2020-04-11_07-12-38_999965077.json,4.843269719,126.8835477,6.987361205,10934800,10934800
log_stats_model_1007974_2020-04-16_02-15-27_999916725.json,4.952283841,141.4977535,7.144635338,11016400,11016400
log_stats_model_1010455_2020-04-21_12-09-12_999996133.json,4.706809331,110.6983939,6.79049048,7493200,7493200
log_stats_model_1010325_2020-04-18_19-29-46_999934446.json,6.341670064,567.7436884,9.149095952,9214800,9214800
log_stats_model_1011588_2020-04-21_23-56-28_999933551.json,4.749530385,115.5300171,6.852123933,10934800,10934800
log_stats_model_1011628_2020-04-16_04-35-49_999930295.json,4.751150779,115.7173731,6.854461668,15379600,15379600
log_stats_model_1008776_2020-04-14_13-36-49_999994081.json,4.905021297,134.9657844,7.076449901,9254800,9254800
log_stats_model_1000751_2020-04-23_06-49-19_999939358.json,4.899183255,134.1801439,7.068027386,13618000,13618000
log_stats_model_1012074_2020-04-18_03-23-35_999952854.json,4.80434677,122.0397449,6.931207259,14418000,14418000
log_stats_model_1007797_2020-04-11_15-17-24_999913816.json,6.45718769,637.2663434,9.315752658,9254800,9254800
log_stats_model_1007742_2020-04-13_16-17-02_999906957.json,4.753246418,115.9601292,6.857485036,10094800,10094800
log_stats_model_1000805_2020-04-19_15-05-44_999961063.json,nan,nan,nan,7493200,7493200
log_stats_model_1012220_2020-04-21_08-24-03_999952401.json,nan,nan,nan,10094800,10094800
log_stats_model_1006558_2020-04-22_12-40-28_999905885.json,4.647593674,104.3336226,6.705060346,12736400,12736400
log_stats_model_1008527_2020-04-17_12-58-57_999970890.json,4.908469191,135.4319352,7.08142416,11856400,11856400
log_stats_model_1001020_2020-04-13_19-19-18_999956809.json,5.049255371,155.9063289,7.284535684,10094800,10094800
log_stats_model_1005055_2020-04-22_07-13-22_999998682.json,4.763419142,117.14578,6.872161174,9214800,9214800
log_stats_model_1007255_2020-04-13_04-41-26_999922014.json,5.107772086,165.3016665,7.368957459,9254800,9254800
logs.zip,nan,nan,nan,nan,nan
log_stats_model_1010149_2020-04-20_11-24-23_999919313.json,5.241700996,188.9913027,7.562176033,9214800,9214800
log_stats_model_1012038_2020-04-23_03-06-26_999946022.json,nan,nan,nan,9254800,9254800
log_stats_model_1010670_2020-04-17_05-35-21_999900985.json,4.679228255,107.6869336,6.750699399,8333200,8333200
log_stats_model_1000217_2020-04-21_09-26-48_999948381.json,4.90965434,135.5925373,7.083133968,10936400,10936400
log_stats_model_1007391_2020-04-18_15-14-48_999970080.json,4.967276268,143.6351304,7.166264838,9214800,9214800
log_stats_model_1003780_2020-04-14_08-37-04_999987505.json,4.90694746,135.226001,7.079228766,5731600,5731600
log_stats_model_1004845_2020-04-22_04-39-01_999968667.json,5.148898523,172.2416655,7.428290365,9174800,9174800
log_stats_model_1004433_2020-04-20_09-30-22_999911174.json,4.864581358,129.6166643,7.018107401,9254800,9254800
log_stats_model_1012282_2020-04-18_20-23-36_999935595.json,4.907458259,135.2950919,7.079965694,14498000,14498000
log_stats_model_1008308_2020-04-23_21-41-49_999908056.json,nan,nan,nan,7453200,7453200
log_stats_model_1010889_2020-04-19_21-15-25_999929295.json,4.818728845,123.8076121,6.951956208,9214800,9214800
log_stats_model_1013025_2020-04-19_18-39-27_999906709.json,nan,nan,nan,14538000,14538000
log_stats_model_1010263_2020-04-14_23-27-50_999948166.json,5.066836459,158.6715685,7.309899832,11896400,11896400
log_stats_model_1007540_2020-04-14_13-46-31_999953022.json,5.288331856,198.0128358,7.629450143,10976400,10976400
log_stats_model_1006190_2020-04-11_18-14-38_999995888.json,4.768674388,117.7630303,6.87974289,12738000,12738000
log_stats_model_1008767_2020-04-22_09-41-26_999931673.json,5.231521162,187.0771619,7.547489637,9214800,9214800
log_stats_model_1008991_2020-04-17_09-59-11_999954374.json,6.457168727,637.2542594,9.315725301,9214800,9214800
log_stats_model_1002664_2020-04-21_14-38-35_999940275.json,4.887411766,132.609904,7.051044717,9214800,9214800
log_stats_model_1007876_2020-04-16_05-13-56_999967944.json,4.754466233,116.1016654,6.859244856,9214800,9214800
log_stats_model_1006507_2020-04-15_08-40-10_999933131.json,4.804707648,122.0837943,6.931727896,7493200,7493200
log_stats_model_1010906_2020-04-18_13-34-04_999956662.json,4.631634462,102.6817565,6.68203607,17099600,17099600
log_stats_model_1004243_2020-04-16_15-39-57_999999341.json,nan,nan,nan,10976400,10976400
log_stats_model_1007145_2020-04-19_02-02-19_999960149.json,nan,nan,nan,9214800,9214800
log_stats_model_1004549_2020-04-17_12-24-23_999917666.json,4.877228079,131.2662994,7.036352764,9214800,9214800
log_stats_model_1005168_2020-04-20_11-59-10_999980823.json,4.856666935,128.594872,7.006689303,10054800,10054800
log_stats_model_1000686_2020-04-19_06-22-22_999944555.json,4.849896477,127.7271665,6.996921597,11816400,11816400
log_stats_model_1009622_2020-04-12_23-28-05_999917187.json,nan,nan,nan,11016400,11016400
log_stats_model_1002687_2020-04-24_22-22-42_999907590.json,4.786900196,119.9290354,6.906037174,10936400,10936400
log_stats_model_1001249_2020-04-15_21-00-09_999972783.json,nan,nan,nan,7493200,7493200
log_stats_model_1003918_2020-04-16_04-26-51_999920793.json,5.093346457,162.934203,7.348145675,10054800,10054800
log_stats_model_1001529_2020-04-17_07-57-33_999979696.json,5.321134401,204.6158667,7.676774212,7493200,7493200
log_stats_model_1011983_2020-04-16_17-23-31_999953483.json,6.464381542,641.8672727,9.326131193,9254800,9254800
log_stats_model_1003172_2020-04-18_06-25-50_999995572.json,4.970189956,144.0542487,7.170468401,7453200,7453200
log_stats_model_1010109_2020-04-24_01-07-31_999917668.json,4.927049655,137.9718468,7.108230104,7493200,7493200
log_stats_model_1000059_2020-04-20_04-36-04_999992199.json,6.477421733,650.2921561,9.344944212,10976400,10976400
log_stats_model_1004746_2020-04-14_11-18-38_999910719.json,5.000638795,148.507995,7.214396791,9214800,9214800
log_stats_model_1010530_2020-04-16_07-39-58_999938537.json,4.797432909,121.1988892,6.921232666,10134800,10134800
log_stats_model_1010553_2020-04-22_11-33-28_999904177.json,4.831761925,125.4317674,6.970758968,14458000,14458000
log_stats_model_1003040_2020-04-18_15-15-41_999953894.json,4.734807876,113.8415849,6.830883842,10094800,10094800
